,Best_YTD_Streak_wo_a_3-Putt_RANK THIS WEEK,Best_YTD_Streak_wo_a_3-Putt_RANK LAST WEEK,Best_YTD_Streak_wo_a_3-Putt_PLAYER NAME,Best_YTD_Streak_wo_a_3-Putt_EVENTS,Best_YTD_Streak_wo_a_3-Putt_BEST STREAK,Best_YTD_Streak_wo_a_3-Putt_CURRENT STREAK
570,T571,T571,Kevin Burton,1,13,6.0
571,T571,T571,Chris Condello,1,13,2.0
572,T571,T571,Chip Deason,1,13,13.0
573,T571,T571,Bob McGrath,1,13,13.0
574,T575,T575,Scott Drummond,1,12,1.0
575,T575,T575,David Gleeson,1,12,12.0
576,T575,T575,D.H. Lee,1,12,12.0
577,T575,T575,Brian McCann,1,12,6.0
578,T575,T575,John O'Leary,1,12,2.0
579,T575,T575,Jacob Rogers,1,12,5.0
580,T581,T581,John Bermel,1,11,3.0
581,T581,T581,Christian Cévaër,1,11,3.0
582,T581,T581,Allen Doyle,1,11,3.0
583,T581,T581,Søren Kjeldsen,1,11,3.0
584,T581,T581,Charles Meola,1,11,10.0
585,T586,T586,Kelvin Burgin,1,10,2.0
586,T586,T586,Justin Kehoe,1,10,10.0
587,T586,T586,Richard Lee,1,10,1.0
588,T586,T586,Miguel Rodriguez,1,10,10.0
589,T586,T586,Erik Wolf,1,10,9.0
590,591,591,David Coupland,1,7,1.0
